Year,Age,Weight,Length,Sex,Maturity
2003,22,3.7,670,Male,3
2003,7,1.3,510,Male,1
2003,7,1.7,520,Female,2
2003,29,3.6,670,Male,3
2003,26,3.7,680,Male,3
2003,5,2.3,620,Male,2
2003,7,1.2,510,Male,1
2003,26,2.9,630,Male,3
2003,22,3.6,720,Female,3
2003,8,1.8,570,Female,2
2003,7,2,550,Male,3
2003,9,2.9,630,Male,3
2003,16,3.8,670,Male,3
2003,11,2.3,590,Male,6
2003,31,5.1,760,Female,6
2003,11,2.5,600,Male,6
2003,16,4,690,Female,3
2003,8,3,640,Female,3
2003,6,2.3,610,Female,2
2003,6,3.4,670,Female,2
2003,29,4.5,710,Male,3
2003,22,3.8,700,Male,3
2003,8,2.2,600,Male,3
2003,25,5.5,790,Female,3
2003,6,2.9,640,Female,3
2003,26,4.8,770,Female,3
2003,27,10.8,970,Female,3
2003,5,1.9,580,Female,2
2003,29,3,620,Male,3
2003,37,3.7,720,Male,3
2003,8,3.7,680,Female,3
2003,31,4.3,720,Male,3
2003,9,2.9,630,Female,3
2003,7,2.7,610,Male,3
2003,7,1.8,560,Male,3
2003,5,2.4,590,Male,3
2003,31,6.5,830,Female,3
2003,16,3.1,660,Male,3
2003,9,2.6,620,Female,3
2003,7,3.2,650,Female,3
2003,8,3.2,640,Male,3
2003,8,4.3,700,Female,3
2003,9,3.1,660,Male,3
2003,7,3.7,690,Female,3
2003,11,3.2,640,Female,6
2003,8,3.5,660,Female,3
2003,31,4.5,730,Female,6
2003,14,3.8,710,Male,3
2003,7,3.3,650,Male,3
2003,8,1.9,570,Male,1
2003,10,5.4,770,Female,3
2003,8,2.5,590,Male,3
2003,7,4.2,680,Female,3
2003,8,4,720,Female,2
2003,10,5.5,770,Female,3
2003,6,3.6,650,Female,3
2003,8,4,730,Female,3
2003,8,3.6,690,Female,3
2003,11,2.4,630,Female,3
2003,9,4.3,730,Female,2
2003,11,5.4,810,Female,3
2003,10,4,720,Female,3
2003,7,1.4,540,Female,2
2003,7,3.5,700,Female,3
2003,8,3.7,670,Female,3
2003,9,3.8,730,Female,3
2003,7,3.5,730,Female,3
2003,7,3.4,650,Female,3
2003,10,3,660,Female,3
2003,9,3.3,700,Female,3
2003,9,1.4,520,Female,2
2003,27,4,710,Female,2
2003,7,2.9,640,Male,3
2003,9,4,710,Male,3
2003,9,3.4,660,Female,3
2003,11,4.8,760,Female,3
2003,18,2.3,610,Male,3
2003,29,4.3,760,Male,3
2003,43,3.6,670,Male,3
2003,20,3.2,650,Male,3
2003,9,2.3,590,Male,3
2003,35,3.8,730,Male,6
2003,16,3.8,670,Female,3
2003,29,5.8,810,Female,3
2003,25,3.1,680,Male,3
2003,8,3.4,600,Female,3
2003,6,3.6,680,Female,2
2003,7,3.5,690,Female,3
2003,15,3.5,670,Female,3
2003,24,5.2,790,Female,3
2003,10,3.5,660,Female,3
2003,7,4.5,700,Female,6
2003,8,4.5,740,Female,6
2003,10,4.2,730,Female,3
2003,22,5,800,Female,3
2003,28,5.1,800,Female,5
2003,16,5,750,Female,3
2003,19,9.9,900,Female,3
2003,7,2.8,650,Female,5
2003,27,6.3,810,Female,3
2003,7,2,580,Male,6
2003,34,4.9,770,Female,3
2003,44,3.8,700,Male,3
2003,30,3.2,660,Male,5
2003,12,4.4,690,Female,3
2003,9,2.7,590,Male,6
2003,12,3.1,640,Male,3
2003,13,2.8,630,Male,6
2003,10,3.7,710,Female,3
2003,10,4.7,710,Female,3
2003,20,6.9,850,Female,3
2003,17,2.5,610,Male,6
2003,27,5.2,790,Female,3
2003,10,2.9,610,Male,3
2003,40,10.7,1010,Female,3
2003,7,2.9,630,Female,6
2003,5,3.6,670,Female,3
2003,8,3,670,Female,3
2003,8,3.5,660,Female,6
2003,34,3.1,640,Male,3
2003,19,3.3,660,Male,3
2003,8,3.4,670,Female,3
2003,23,3.6,680,Male,6
2003,7,2.6,610,Male,2
2003,7,3.2,670,Male,3
2003,8,3.4,650,Female,3
2003,8,3,670,Female,2
2003,6,3.2,650,Female,3
2003,12,5.1,810,Female,3
2003,7,4.8,750,Female,3
2003,6,3.5,680,Female,3
2003,6,4.5,730,Female,3
2003,6,3.6,670,Female,3
2003,10,3.7,720,Female,3
2003,5,3.3,680,Female,3
2003,6,3.7,710,Female,3
2003,19,6.1,790,Female,3
2003,20,3.4,690,Male,3
2003,10,3.9,690,Male,3
2003,8,4.2,750,Female,3
2003,7,2.4,590,Male,3
2003,7,2.5,620,Male,2
2003,6,2.6,610,Male,3
2003,9,5,750,Female,3
2003,5,2.1,600,Male,2
2003,7,3.5,710,Female,3
2003,9,3.1,660,Male,3
2003,6,3,660,Male,2
2003,5,2.6,640,Female,2
2003,13,3.1,640,Male,3
2003,31,5.3,790,Male,3
2003,8,3.7,700,Female,5
2003,29,7.2,830,Female,3
2003,27,3.9,690,Male,3
2003,21,7.5,850,Female,3
2003,6,2.3,610,Female,2
2003,5,2.9,630,Female,5
2003,5,1.9,570,Male,6
2003,8,3.4,660,Male,3
2003,47,4.2,700,Male,3
2003,10,2.2,580,Female,3
2003,8,4,690,Female,6
2003,43,5.2,760,Female,3
2003,12,2.7,640,Male,3
2003,20,3.6,650,Male,3
2003,30,2,580,Male,3
2003,28,7.1,830,Male,3
2003,7,3.2,650,Male,3
2003,9,2.7,630,Male,3
2003,7,3.7,700,Female,3
2003,28,2.5,620,Male,3
2003,7,3.3,660,Female,3
2003,10,3.2,660,Male,3
2003,25,5.6,790,Female,3
2003,19,4.4,750,Female,3
2003,12,2.6,640,Female,3
2003,8,4.6,710,Female,3
2003,8,3.8,690,Female,3
2003,10,4.2,740,Female,3
2003,13,4.4,770,Female,3
2003,28,2.4,610,Male,6
2003,9,2.4,620,Male,3
2003,5,3.2,650,Female,3
2003,39,4.7,780,Male,6
2003,6,2.7,610,Male,3
2003,10,1.4,530,Female,1
2003,8,3.3,680,Female,3
2003,11,3.3,680,Female,3
2003,9,3,670,Male,3
2003,7,3,630,Male,3
2003,9,1.9,560,Female,2
2003,8,3.7,670,Female,6
2003,50,3.3,710,Male,6
2003,29,4.2,680,Male,3
2003,6,1.2,500,Female,1
2003,10,2.5,630,Male,3
2003,20,2.8,650,Male,6
2003,18,4.6,740,Female,3
2003,9,3.7,700,Female,3
2003,25,7.2,840,Female,3
2003,21,4.8,740,Male,3
2003,9,2.7,610,Male,3
2003,30,4.6,740,Male,3
2003,41,4.4,740,Male,3
2003,16,4.8,790,Female,3
2003,8,2.4,590,Male,2
2003,11,3.4,690,Female,3
2003,8,3.8,700,Female,3
2003,13,2.8,610,Male,3
2003,20,4.6,740,Male,3
2003,28,4,700,Male,3
2003,12,3.4,670,Female,3
2003,5,1.9,580,Female,2
2003,8,3,660,Female,3
2003,5,3.6,680,Female,2
2003,39,3.3,660,Male,3
2003,10,3.6,670,Female,3
2003,11,5,760,Female,3
2003,8,3,620,Male,3
2003,9,3.2,650,Male,3
2003,6,2.6,620,Male,2
2003,29,12.7,990,Female,3
2003,24,4.8,760,Female,3
2003,8,2.8,630,Male,3
2003,19,5.9,860,Female,3
2003,7,3.2,680,Female,2
2003,5,2,550,Male,2
2003,6,3.6,690,Female,6
2003,9,4.6,740,Female,3
2003,6,2.6,630,Male,3
2003,6,2.8,610,Male,6
2003,7,3.6,690,Female,3
2003,7,3.7,710,Female,3
2003,7,3.4,690,Female,3
2003,6,3.1,630,Female,3
2003,39,9,920,Female,6
2003,10,4.3,730,Female,3
2003,10,2.9,610,Male,3
2003,9,2.7,620,Male,6
2003,6,2.2,580,Male,3
2003,6,3.3,680,Male,3
2003,10,2.6,630,Male,6
2003,10,3.1,670,Female,3
2003,7,4.6,760,Female,3
2003,13,2.3,600,Male,3
2003,7,3.3,680,Female,3
2003,28,4.1,720,Male,6
2003,7,4.2,720,Female,3
2003,7,3.4,680,Female,3
2003,4,2.9,600,Male,3
2003,6,2.6,630,Male,3
2003,7,3.4,680,Female,3
2003,8,5.5,750,Female,3
2003,8,3.7,720,Female,3
2003,17,7.4,880,Female,3
2003,17,7.2,840,Female,3
2003,8,3.4,670,Female,3
2003,22,3,660,Male,3
2003,23,5.5,800,Female,3
2003,8,4.2,710,Female,3
2003,5,2.8,630,Female,3
2003,8,3.8,690,Female,5
2003,8,4,720,Female,3
2003,7,2.8,630,Female,2
2003,10,3.5,680,Female,3
2003,7,4.1,700,Female,3
2003,14,4.4,770,Female,3
2003,7,2,560,Male,3
2003,9,3.4,650,Female,3
2003,5,3.3,630,Male,3
2003,7,3.3,660,Female,5
2003,11,3,660,Male,3
2003,7,2.3,610,Male,3
2003,29,3.6,690,Male,3
2003,32,4.7,750,Female,3
2003,10,2.5,620,Male,3
2003,36,8,860,Female,5
2003,15,3.3,700,Male,3
2003,10,4,720,Female,3
2003,13,2.8,630,Female,6
2003,5,3.7,700,Female,3
2003,11,6,830,Female,3
2003,13,4.1,710,Female,6
2003,8,2.4,590,Male,2
2003,11,2.1,580,Male,3
2003,11,2.4,580,Male,3
2003,6,3.2,660,Female,3
2003,13,5.2,800,Female,3
2003,9,4.4,740,Female,6
2003,6,2.5,630,Female,2
2003,5,3.3,690,Female,3
2003,6,2.5,600,Male,5
2003,8,3,630,Female,5
2003,8,2.7,610,Male,3
2003,7,3.5,650,Female,3
2003,7,3.3,680,Female,5
2003,7,4.1,690,Female,5
2003,20,2.9,640,Male,3
2003,9,4.6,760,Female,6
2003,6,2.4,600,Male,5
2003,7,3.3,680,Female,3
2003,7,3.7,690,Female,6
2003,9,1.3,510,Female,2
2003,12,4.8,740,Female,3
2003,9,4.4,740,Female,3
2003,13,3.3,670,Female,6
2003,12,3,660,Male,3
2003,5,2.8,630,Male,3
2003,24,6,820,Female,5
2003,8,2.2,580,Female,2
2003,7,2.3,620,Male,3
2003,58,3.5,690,Male,6
2003,8,3.2,650,Female,5
2003,9,3.4,670,Female,5
2003,8,5,700,Female,2
2003,11,5.9,800,Female,3
2003,7,4.5,690,Female,3
2003,9,3.4,650,Female,3
2003,27,5,770,Female,3
2003,16,3.1,640,Male,3
2003,7,3.4,670,Female,3
2003,5,3.9,680,Female,3
2003,10,2.6,610,Male,3
2003,10,3.3,670,Female,2
2003,10,4,680,Female,3
2003,9,2.6,570,Male,3
2003,20,4.9,760,Female,3
2003,12,4.4,720,Female,3
2003,7,2.6,620,Male,1
2003,7,2.6,610,Male,2
2003,47,4.6,790,Male,6
2003,6,2.8,650,Male,3
2003,10,2.9,610,Male,3
2003,7,3.5,690,Female,2
2003,23,3.5,680,Male,3
2003,12,4.4,710,Female,3
2003,9,3.1,690,Female,3
2003,10,2.8,600,Male,3
2003,9,4.3,730,Female,3
2003,9,3.4,690,Female,3
2003,18,4,730,Female,3
2003,5,1.4,530,Female,2
2003,13,4.3,740,Female,3
2003,8,3.8,680,Male,3
2003,8,4.7,710,Female,3
2003,6,3,680,Female,3
2003,9,3.4,670,Female,3
2003,8,3,690,Male,3
2003,5,2.3,620,Female,2
2003,6,4,690,Female,3
2003,10,4.1,740,Female,3
2003,7,1.8,540,Male,3
2003,5,3.9,720,Female,3
2003,54,4.4,750,Male,6
2003,24,2.9,640,Male,3
2003,11,4.3,720,Female,3
2003,7,4.1,710,Female,3
2003,29,4,700,Male,6
2003,5,4,700,Female,3
2003,13,4.3,710,Female,2
2003,10,2.9,610,Male,3
2003,22,2.6,620,Male,3
2003,7,2,600,Male,3
2003,7,2.3,610,Female,2
2003,7,2.7,600,Male,3
2003,22,3.5,690,Male,3
2003,5,2.2,510,Male,1
2003,6,3.8,680,Female,3
2003,9,5.3,720,Female,3
2003,20,7.5,880,Female,3
2003,7,2.9,630,Male,3
2003,5,2.8,640,Male,3
2003,12,3.3,660,Male,3
2003,11,3.1,650,Male,3
2003,28,6.8,850,Female,5
2003,17,4.7,740,Male,3
2003,7,3.6,650,Male,3
2003,7,4.2,700,Female,3
2003,8,4,660,Female,3
2003,5,4.3,730,Female,3
2003,6,2.3,560,Male,3
2003,7,3,640,Male,3
2003,27,4.8,750,Male,6
2003,6,4.8,750,Female,3
2003,6,2.6,620,Male,3
2003,9,3.5,690,Female,3
2003,6,4.3,690,Female,3
2003,9,3.5,630,Male,3
2003,8,3.8,700,Female,3
2003,7,3,650,Male,3
2003,8,3.8,690,Female,3
2003,8,3.1,670,Male,3
2003,32,5.7,760,Male,6
2003,9,4.5,740,Female,3
2003,11,3.8,650,Female,3
2003,9,4.5,710,Female,3
2003,6,2.8,620,Male,3
2003,7,3.2,650,Male,3
2003,9,3.8,710,Female,3
2003,9,4.3,690,Female,3
2003,27,4.6,740,Male,6
2003,28,4.6,730,Male,6
2003,7,3.3,670,Female,3
2003,27,10.8,930,Female,3
2003,37,5.6,700,Female,3
2003,6,3.5,670,Female,3
2003,8,3,650,Female,3
2003,28,6.5,820,Male,3
2003,7,2.6,650,Male,3
2003,28,4.4,780,Male,3
2003,7,3.5,650,Male,3
2003,19,4.6,730,Male,3
2003,26,5.9,810,Female,3
2003,6,1.7,540,Male,1
2003,27,4,700,Male,3
2003,7,3.2,660,Female,3
2003,5,2.3,640,Female,2
2003,8,3.4,660,Female,3
2003,5,1.9,530,Male,3
2003,6,4,710,Female,3
2003,7,2.5,610,Male,3
2003,4,1.4,520,Male,1
2003,42,7.4,860,Female,3
2003,24,3.3,630,Male,3
2003,22,6.6,850,Female,5
2003,14,2.9,630,Male,3
2003,5,1.9,550,Male,3
2003,7,2.7,620,Male,3
2003,5,4,700,Female,6
2003,7,4.3,770,Female,3
2003,27,4.7,740,Female,3
2003,5,1.9,580,Female,2
2003,6,2.2,590,Male,3
2003,5,3.7,660,Female,3
2003,6,4.5,690,Female,3
2003,10,5.7,770,Female,3
2003,7,3.7,660,Female,2
2003,7,4.8,720,Female,3
2003,5,4.2,720,Female,3
2003,19,6.5,800,Female,3
2003,23,6.5,820,Female,3
2003,6,2,550,Male,3
2003,13,4.9,770,Female,5
2003,8,3.8,670,Female,2
2003,7,5.1,720,Female,3
2003,47,7.2,860,Female,3
2003,45,4.7,760,Male,6
2003,8,3.5,640,Male,2
2003,7,2.6,600,Male,3
2003,14,5,750,Female,3
2003,35,6.5,830,Male,5
2003,11,4.2,690,Female,2
2003,11,3,630,Male,3
2003,28,4.5,760,Male,5
2003,7,3.4,640,Female,3
2003,29,4.1,700,Male,5
2003,39,3.5,690,Male,6
2003,26,2.8,640,Male,5
2003,8,2.9,630,Male,3
2003,7,3.4,670,Female,3
2003,9,5.2,750,Female,3
2003,47,3.2,660,Male,3
2003,5,3.5,640,Male,3
2003,5,3.7,660,Female,3
2003,4,3.8,690,Female,3
2003,4,3.8,700,Female,3
2003,8,3.3,660,Male,3
2003,11,3.2,650,Female,3
2003,8,4.8,740,Female,6
2003,8,4.8,770,Female,6
2003,7,3.2,630,Male,3
2003,6,4.1,720,Female,3
2003,7,3.6,680,Female,3
2003,23,6.5,860,Female,3
2003,14,2.7,620,Male,3
2003,8,3.6,690,Female,3
2003,8,3.7,700,Female,6
2003,8,4.4,730,Female,3
2003,10,4.4,740,Female,6
2003,6,3.4,660,Female,3
2003,6,4.6,730,Female,3
2003,5,3.4,650,Male,3
2003,5,3.4,690,Female,3
2003,13,3.3,680,Male,3
2003,6,3.2,650,Female,3
2003,5,4,700,Female,3
2003,5,3.5,690,Female,3
2003,19,4.9,770,Female,6
2003,8,4.6,710,Female,3
2003,8,3.6,700,Female,3
2003,7,1.9,570,Male,6
2003,6,3.3,690,Female,6
2003,18,7.1,840,Female,3
2003,7,2.5,590,Male,6
2003,7,4.5,750,Female,3
2003,5,2.3,590,Female,2
2003,8,2.8,640,Male,3
2003,7,3.4,650,Female,6
2003,5,3.7,690,Female,3
2003,3,2.5,610,Female,2
2003,4,2.9,630,Male,3
2003,7,3.6,690,Female,3
2003,20,3.3,680,Male,3
2003,15,3.1,690,Female,3
2003,9,2,580,Male,3
2003,22,4.5,750,Female,3
2003,24,5.5,770,Female,3
2003,13,4.3,720,Female,3
2003,8,1.1,500,Male,1
2003,26,4.9,790,Female,3
2003,12,2.9,650,Female,3
2003,7,2,570,Male,3
2003,11,2.5,590,Male,3
2003,10,3.4,630,Male,3
2003,10,5,750,Male,3
2003,6,2.1,580,Male,3
2003,7,1.9,570,Female,1
2003,13,3,610,Male,3
2003,13,5.4,790,Female,3
2003,5,3.6,680,Female,3
2003,23,4.3,740,Female,3
2003,19,3.6,670,Male,3
2003,17,5.3,740,Female,3
2003,5,4.3,720,Female,3
2003,6,1.4,530,Female,2
2003,21,2.9,670,Male,3
2003,21,5.5,800,Female,5
2003,31,4.3,730,Male,3
2003,10,4.8,750,Female,3
2003,6,3,620,Male,3
2003,9,3.8,690,Female,3
2003,9,3.7,670,Male,6
2003,7,3.5,680,Female,3
2003,15,4,680,Male,6
2003,8,2.7,650,Male,3
2003,7,3.1,650,Female,2
2003,19,5.1,760,Female,3
2003,6,4.5,720,Female,3
2003,38,6.8,840,Female,3
2003,6,3.7,680,Female,3
2003,37,8.6,920,Female,5
2003,22,5.6,760,Female,3
2003,7,3.2,630,Female,3
2003,33,3.1,620,Male,3
2003,7,3.2,650,Female,3
2003,5,1.4,550,Female,1
2003,41,3.9,710,Male,6
2003,35,4.1,690,Male,6
2003,4,2.3,590,Male,3
2003,11,3,650,Female,3
2003,3,2.7,620,Male,2
2003,6,3.7,680,Female,3
2003,6,3.3,680,Female,3
2003,7,3.2,670,Male,6
2003,8,4.8,720,Female,3
2003,21,5.5,750,Male,3
2003,46,4.6,750,Male,3
2003,8,2,560,Male,3
2003,5,3.3,660,Female,3
2003,21,6,790,Female,3
2003,17,4.1,730,Female,3
2003,10,2.4,570,Male,2
2003,8,2.5,610,Male,3
2003,8,2.7,630,Female,2
2003,11,3,640,Male,3
2003,14,5.1,790,Female,3
2003,19,6,850,Female,3
2003,6,1.4,530,Male,1
2003,6,2.6,620,Male,3
2003,29,8.9,940,Female,3
2003,28,4.9,780,Female,3
2003,19,3.6,670,Male,3
2003,26,5.4,790,Male,3
2003,60,11,990,Female,3
2003,21,4.1,710,Female,3
2003,11,4.4,710,Female,3
2003,22,5.5,770,Female,3
2003,9,3.9,720,Female,3
2003,6,3,660,Male,3
2003,30,3.3,680,Male,3
2003,14,5.3,770,Female,3
2003,39,4,690,Male,3
2003,8,3.2,660,Female,3
2003,12,2.6,610,Male,3
2003,6,2.4,610,Female,2
2003,21,5.3,770,Female,3
2003,24,4.1,700,Female,3
2003,20,4.2,750,Female,3
2003,7,2.2,580,Male,2
2003,13,5.6,780,Female,3
2003,9,2.9,650,Male,3
2003,11,8,820,Male,3
2003,7,1.8,560,Male,1
2003,8,4.2,700,Female,3
2003,18,6.2,810,Female,3
2003,9,2.6,610,Male,3
2003,9,4.4,700,Female,3
2003,34,6.8,820,Female,3
2003,19,4.8,780,Female,3
2003,6,1.4,510,Male,1
2003,26,4.9,760,Female,3
2003,26,2.6,640,Male,3
2003,22,3.1,660,Male,3
2003,13,4.2,730,Female,3
2003,27,9.6,900,Female,3
2003,11,4.4,740,Female,3
2003,51,5.1,700,Male,3
2003,10,4,710,Female,3
2003,12,3.4,680,Male,3
2003,10,3.1,670,Female,3
2003,34,5,760,Female,3
2003,5,2.9,650,Male,3
2003,23,3.2,650,Male,3
2003,14,4.4,730,Female,3
2003,26,3.6,680,Male,3
2003,10,3,640,Male,3
2003,11,2.5,640,Female,2
2003,7,4.1,710,Female,3
2003,8,4.1,700,Female,3
2003,11,4.8,750,Female,3
2003,32,3.1,690,Male,3
2003,4,1.3,500,Male,1
2003,31,6.5,820,Female,3
2003,7,1.8,570,Female,2
2003,15,4.1,710,Female,3
2003,6,2,590,Male,2
2003,23,4.9,740,Male,3
2003,5,2.9,620,Male,3
2003,15,5.9,810,Female,3
2003,14,3.4,660,Male,3
2003,25,7.1,860,Female,3
2003,13,5.6,790,Female,3
2003,15,3.8,660,Female,3
2003,7,3.8,700,Female,3
2003,32,4,700,Male,3
2003,6,1.6,550,Male,3
2003,6,4.1,720,Female,3
2003,50,3.9,710,Male,3
2003,28,6.3,840,Female,3
2003,6,2.9,630,Male,3
2003,6,4.7,730,Female,3
2003,9,2.8,640,Female,3
2003,8,3,630,Male,3
2003,9,3,640,Female,3
2003,12,4.4,720,Female,3
2003,10,4,730,Female,3
2003,26,5.5,770,Female,3
2003,5,3.9,700,Female,6
2003,24,6,760,Female,3
2003,7,2.9,640,Male,3
2003,7,2.7,620,Female,3
2003,6,3.7,690,Female,3
2003,28,7.1,890,Female,3
2003,6,3.6,700,Female,3
2003,6,2.8,640,Female,3
2003,20,3.4,680,Male,3
2003,37,6.2,880,Female,5
2003,4,2.4,570,Male,3
2003,44,3.2,650,Male,6
2003,5,1.8,560,Male,3
2003,6,3.5,700,Female,3
2003,23,4.9,790,Female,3
2003,7,2.2,590,Male,3
2003,40,3.4,720,Male,3
2003,6,2.6,600,Male,3
2003,7,2.3,590,Male,3
2003,29,5.8,830,Female,3
2003,23,4.1,690,Male,6
2003,5,2.4,600,Male,3
2003,11,2.5,620,Male,3
2003,7,4.3,720,Female,3
2003,8,3,620,Female,3
2003,25,5.7,820,Female,3
2003,23,4.2,750,Female,3
2003,10,1.9,570,Female,1
2003,10,2.8,650,Male,3
2003,7,3.4,700,Female,2
2003,10,2.6,610,Male,3
2003,8,2.9,650,Female,3
2003,16,4,720,Male,3
2003,8,4.2,710,Female,3
2003,7,2.9,670,Female,2
2003,11,2.4,620,Female,2
2003,14,5.6,810,Female,3
2003,17,4.1,740,Male,3
2003,7,2.5,620,Male,3
2003,7,3.2,650,Female,3
2003,10,3.1,640,Male,3
2003,8,3,620,Male,3
2003,11,2.8,660,Male,3
2003,7,5.2,760,Female,3
2003,8,4.5,730,Female,3
2003,5,3.3,660,Female,3
2003,5,3.4,680,Female,2
2003,7,4.2,730,Female,3
2003,7,2.5,590,Male,3
2003,5,5.7,800,Female,6
2003,27,3.4,700,Male,3
2003,19,1.9,580,Male,2
2003,7,2.4,630,Male,3
2003,7,4.1,710,Female,3
2003,5,3.7,700,Female,3
2003,5,3.1,670,Female,3
2003,5,5.9,830,Female,3
2003,19,6,820,Female,3
2003,22,3.5,690,Female,3
2003,5,1.4,530,Male,1
2003,11,4.8,760,Female,3
2003,48,10.4,940,Female,3
2003,8,2.5,610,Male,3
2003,47,3.5,690,Male,6
2003,29,2.4,630,Male,6
2003,7,4.6,720,Female,3
2003,8,3.8,660,Male,3
2003,26,3.7,690,Male,3
2003,11,3.2,650,Male,3
2003,9,4.9,790,Female,3
2003,8,3.3,660,Female,3
2003,14,3.1,660,Male,3
2003,26,6.5,770,Male,6
2003,7,3.1,660,Female,3
2003,9,3.7,700,Female,3
2003,8,3,630,Female,3
2003,33,3,640,Male,6
2003,38,3.8,700,Female,3
2003,7,3.8,680,Female,3
2003,6,3.9,700,Female,3
2003,7,5.7,750,Female,3
2003,18,2.8,620,Male,3
2003,25,3.4,640,Male,3
2003,10,3.9,680,Female,3
2003,24,4.1,710,Male,3
2003,7,2.7,620,Male,3
2003,6,4,710,Female,3
2003,7,2.3,580,Male,3
2003,7,2.3,580,Male,3
2003,18,3.9,680,Male,3
2003,9,3.6,690,Female,3
2003,8,5.3,760,Female,3
2003,7,3.4,640,Male,3
2003,10,3.7,700,Female,3
2003,8,2.9,600,Female,3
2003,6,3.4,690,Female,3
2003,7,3.9,690,Female,3
2003,22,3.2,640,Male,3
2003,3,5,730,Female,3
2003,22,4.1,710,Male,3
2003,8,2.1,740,Female,3
2003,13,3,630,Male,3
2003,9,3.2,660,Female,3
2003,9,4,710,Female,3
2003,5,3.1,650,Female,2
2003,6,4.7,710,Female,3
2003,6,3.5,630,Male,3
2003,14,4.8,740,Female,3
2003,6,2.9,640,Male,3
2003,11,4.7,750,Female,3
2003,10,3.2,660,Female,3
2003,15,4.3,730,Female,3
2003,24,3.4,640,Male,3
2003,28,6.6,840,Female,3
2003,8,3.9,690,Female,3
2003,10,3.1,660,Female,2
2003,5,3.3,650,Male,3
2003,7,3.3,620,Male,3
2003,6,3.6,680,Male,3
2003,11,4.2,730,Female,3
2003,8,4.5,760,Female,3
2003,23,3.5,660,Male,3
2003,7,3.9,710,Female,3
2003,6,2.5,600,Male,3
2003,26,3.4,660,Male,6
2003,39,5.1,740,Male,6
2003,8,2.9,640,Male,3
2003,46,3.8,690,Male,6
2003,43,5.4,740,Male,6
2003,13,3.3,640,Female,6
2003,29,7.8,870,Female,6
2003,11,4.1,680,Female,6
2003,8,2.3,570,Male,2
2003,8,3.4,650,Female,3
2003,5,2.4,610,Female,2
2003,11,4.7,760,Female,6
2003,25,7.7,860,Female,6
2003,21,6,800,Female,6
2003,23,3.5,660,Male,6
2003,5,3.2,640,Female,6
2003,3,1.4,530,Male,1
2003,11,7.4,870,Female,6
2003,17,8,890,Female,6
2003,32,5.8,790,Female,3
2003,20,3,630,Male,3
2003,21,5.2,750,Female,3
2003,20,3.4,670,Male,3
2003,19,6.3,800,Female,3
2003,9,2.8,630,Male,2
2003,7,3.1,640,Female,3
2003,8,3.6,680,Female,3
2003,5,4.3,700,Female,3
2003,6,2.7,620,Male,3
2003,19,3,670,Female,3
2003,14,4,710,Male,3
2003,24,3.1,690,Male,3
2003,10,3.2,680,Female,3
2003,8,3.6,690,Female,3
2003,22,3.4,660,Male,3
2003,9,3.9,680,Female,3
2003,11,3.2,640,Male,3
2003,41,3.6,670,Male,3
2003,13,7,840,Female,3
2003,8,2.8,640,Male,3
2003,11,6,800,Female,3
2003,10,4.5,750,Female,3
2003,6,3.6,700,Female,3
2003,8,2.9,650,Female,3
2003,16,2.5,590,Male,3
2003,7,3.5,650,Female,3
2003,8,3.3,670,Female,3
2003,6,2.9,620,Male,3
2003,11,3.9,710,Female,3
2003,19,3.6,700,Male,3
2003,3,1.8,570,Male,2
2003,6,3.2,670,Male,3
2003,8,3.4,700,Female,3
2003,6,2.4,610,Male,3
2003,5,3.8,670,Female,3
2003,4,3.3,640,Female,3
2003,4,2.6,610,Male,3
2003,9,4.1,700,Female,3
2003,34,3.7,730,Male,6
2003,20,3.2,660,Male,3
2003,28,4.4,700,Male,3
2003,8,3.8,700,Female,3
2003,9,3.3,690,Female,3
2003,31,4,710,Male,3
2003,36,5.8,830,Female,3
2003,17,2.4,620,Male,3
2003,7,2.6,620,Male,3
2003,10,2.8,630,Male,3
2003,5,2.2,630,Male,3
2003,8,2.5,620,Male,3
2003,32,6.6,870,Female,3
2003,11,4,740,Female,3
2003,9,3.9,730,Female,3
2003,27,5.1,740,Male,3
2003,7,4,710,Female,3
2003,7,3.5,700,Female,3
2003,6,2.7,620,Male,3
2003,15,2.5,620,Male,3
2003,39,3.9,730,Male,3
2003,5,2.5,640,Female,2
2003,7,2.5,630,Female,2
2003,73,7.9,910,Female,3
2003,15,3,640,Male,3
2003,35,2.5,640,Male,3
2003,12,2.1,590,Male,3
2003,6,3.8,690,Female,3
2003,5,3,670,Female,3
2003,28,2.6,610,Male,3
2003,20,4.4,740,Female,3
2003,6,4.1,700,Female,3
2003,9,2.5,610,Female,2
2003,20,5.8,810,Female,3
2003,28,4,700,Female,3
2003,8,4.3,700,Female,3
2003,8,2.5,590,Male,3
2003,8,4,690,Female,3
2003,11,5.4,770,Female,3
2003,10,3.2,630,Male,3
2003,10,3,650,Female,3
2003,27,4,730,Male,3
2003,8,3,660,Female,3
2003,9,4.4,740,Female,3
2003,48,5.6,790,Female,3
2003,22,5.6,770,Male,3
2003,26,6.1,810,Female,3
2003,31,4.7,750,Female,3
2003,25,3.6,690,Female,3
2003,6,2.9,640,Male,3
2003,6,2.8,650,Male,3
2003,9,2.5,600,Female,2
2003,5,1.8,550,Male,1
2003,18,2.8,620,Male,3
2003,8,3.1,610,Female,3
2003,8,3.6,690,Female,3
2003,12,3.1,680,Male,3
2003,9,3.3,660,Female,3
