Survey,Year,Cruise Join ID,Haul Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satifactory Gear Performance,Gear Performance Description,Gear Depth,Bottom Depth,Specimen ID,Biostratum,Species Code,Common Name,Scientific Name,Length (mm),Sex,Weight (gm),Age (years),Maturity,Maturity Table,Gonad Weight,Specimen Subsample Method,Specimen Sample Type,Age Determination Method,AKFIN Load Date
EBS_SHELF,2016,-706,-15670,201601,94,160,60.99543,-176.26517,60.99564,-176.31796,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,106,0,10115,Greenland turbot,Reinhardtius hippoglossoides,300,Male,194,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18010,201801,94,189,60.99773,-175.51935,60.9969,-175.57123,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,100,102,67,0,10115,Greenland turbot,Reinhardtius hippoglossoides,530,Male,1118,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18011,201801,94,190,60.99968,-176.26846,61.00101,-176.32226,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,109,111,71,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,1992,,,,,6,1,,16-Oct-20
EBS_SHELF,2018,-722,-18139,201801,94,212,61.34021,-175.69731,61.33975,-175.64556,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,95,98,88,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,1894,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15653,201601,162,156,61.66783,-176.49527,61.6666,-176.443,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,104,106,33,0,10115,Greenland turbot,Reinhardtius hippoglossoides,380,Male,446,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15653,201601,162,156,61.66783,-176.49527,61.6666,-176.443,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,104,106,43,0,10115,Greenland turbot,Reinhardtius hippoglossoides,700,Female,4210,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15661,201601,162,164,61.32942,-175.62033,61.31368,-175.66341,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,95,97,66,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Male,605,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15756,201601,162,165,61.33178,-176.29919,61.33034,-176.3513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,87,0,10115,Greenland turbot,Reinhardtius hippoglossoides,210,Male,65,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,88,0,10115,Greenland turbot,Reinhardtius hippoglossoides,890,Female,8070,23,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,97,0,10115,Greenland turbot,Reinhardtius hippoglossoides,490,Male,940,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,99,0,10115,Greenland turbot,Reinhardtius hippoglossoides,650,Female,2715,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,110,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Male,775,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,113,0,10115,Greenland turbot,Reinhardtius hippoglossoides,480,Male,1015,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,114,0,10115,Greenland turbot,Reinhardtius hippoglossoides,600,Female,2150,,,,,6,1,,16-Oct-20
EBS_SHELF,2016,-707,-15758,201601,162,167,61.00264,-176.9596,60.99473,-177.00677,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,119,121,118,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2005,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15758,201601,162,167,61.00264,-176.9596,60.99473,-177.00677,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,119,121,121,0,10115,Greenland turbot,Reinhardtius hippoglossoides,460,Female,740,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15758,201601,162,167,61.00264,-176.9596,60.99473,-177.00677,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,119,121,122,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Female,800,,,,,6,1,,16-Oct-20
EBS_SHELF,2016,-707,-15758,201601,162,167,61.00264,-176.9596,60.99473,-177.00677,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,119,121,124,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Male,1515,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15758,201601,162,167,61.00264,-176.9596,60.99473,-177.00677,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,119,121,126,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Male,2325,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15759,201601,162,168,60.99955,-177.60973,60.99767,-177.66093,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,133,135,130,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Female,890,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14685,201501,162,184,61.99944,-175.79466,62.00135,-175.84258,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,5.41,Y,Door digging or falling over,88,90,49,0,10115,Greenland turbot,Reinhardtius hippoglossoides,180,Female,34,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2019,-726,-19403,201901,94,166,60.64473,-171.43654,60.66946,-171.42802,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,63,19,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Male,2475,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16991,201701,162,142,60.65986,-174.12038,60.68313,-174.13668,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,84,86,39,0,10115,Greenland turbot,Reinhardtius hippoglossoides,630,Male,2410,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16992,201701,162,143,60.97653,-174.16499,60.99489,-174.20033,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,44,0,10115,Greenland turbot,Reinhardtius hippoglossoides,510,Male,1005,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16992,201701,162,143,60.97653,-174.16499,60.99489,-174.20033,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,47,0,10115,Greenland turbot,Reinhardtius hippoglossoides,520,Male,1195,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16992,201701,162,143,60.97653,-174.16499,60.99489,-174.20033,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,49,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Female,1465,,,,,6,1,,16-Oct-20
EBS_SHELF,2019,-726,-19461,201901,94,197,60.65452,-174.8251,60.68077,-174.82819,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,49,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Male,2110,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14399,201501,162,133,58.97713,-169.83822,59.00117,-169.82636,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,64,4,0,10115,Greenland turbot,Reinhardtius hippoglossoides,520,Female,1175,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14399,201501,162,133,58.97713,-169.83822,59.00117,-169.82636,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,64,3,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Female,1526,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14411,201501,162,148,58.33854,-170.96793,58.31319,-170.96649,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,13,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1374,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14411,201501,162,148,58.33854,-170.96793,58.31319,-170.96649,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,14,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Male,1826,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14411,201501,162,148,58.33854,-170.96793,58.31319,-170.96649,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,16,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Female,1226,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-16970,201701,94,165,58.98244,-171.78222,59.00727,-171.78198,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,8,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Female,2458,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17733,201801,94,111,59.00041,-170.45073,59.00219,-170.49761,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,4,0,10115,Greenland turbot,Reinhardtius hippoglossoides,70,Female,4606,,,,,6,1,,16-Oct-20
EBS_SHELF,2016,-706,-15628,201601,94,129,58.98438,-171.77906,59.00984,-171.78018,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,7,0,10115,Greenland turbot,Reinhardtius hippoglossoides,480,Male,828,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15628,201601,94,129,58.98438,-171.77906,59.00984,-171.78018,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,8,0,10115,Greenland turbot,Reinhardtius hippoglossoides,540,Male,1464,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15634,201601,94,134,59.93446,-171.2959,59.95954,-171.30211,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,31,0,10115,Greenland turbot,Reinhardtius hippoglossoides,520,Male,1188,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17868,201801,94,144,59.31188,-171.16664,59.33785,-171.16111,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,8,0,10115,Greenland turbot,Reinhardtius hippoglossoides,700,Female,2874,12,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17868,201801,94,144,59.31188,-171.16664,59.33785,-171.16111,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,12,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Male,1958,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17868,201801,94,144,59.31188,-171.16664,59.33785,-171.16111,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,13,0,10115,Greenland turbot,Reinhardtius hippoglossoides,690,Male,2828,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17870,201801,94,146,59.96634,-171.30057,59.9909,-171.30576,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,19,0,10115,Greenland turbot,Reinhardtius hippoglossoides,670,Female,2932,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17871,201801,94,147,60.31738,-170.66477,60.34246,-170.67054,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,59,61,21,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Female,584,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17872,201801,94,148,60.33835,-171.3048,60.34084,-171.35378,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,23,0,10115,Greenland turbot,Reinhardtius hippoglossoides,640,Female,2520,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17872,201801,94,148,60.33835,-171.3048,60.34084,-171.35378,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,25,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1378,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17872,201801,94,148,60.33835,-171.3048,60.34084,-171.35378,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,26,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Male,1668,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18002,201801,94,187,61.00054,-174.1543,61.00278,-174.20466,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,47,0,10115,Greenland turbot,Reinhardtius hippoglossoides,600,Female,1834,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18002,201801,94,187,61.00054,-174.1543,61.00278,-174.20466,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,48,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Female,2536,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18008,201801,94,178,60.66919,-174.1185,60.68134,-174.16487,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,40,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Female,2554,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15601,201601,162,133,57.99274,-171.59328,58.01751,-171.60388,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,96,98,1,0,10115,Greenland turbot,Reinhardtius hippoglossoides,730,Female,3770,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15605,201601,162,137,58.98769,-171.14628,58.9896,-171.09765,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,2,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Male,1520,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15605,201601,162,137,58.98769,-171.14628,58.9896,-171.09765,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,5,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Female,1530,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15607,201601,162,139,59.64791,-170.58384,59.67222,-170.58738,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,13,0,10115,Greenland turbot,Reinhardtius hippoglossoides,600,Female,1915,6,,,,6,1,3,16-Oct-20
EBS_SHELF,2018,-723,-18166,201801,162,173,60.65361,-174.79623,60.67327,-174.8291,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,17,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Male,634,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16785,201701,162,107,59.35371,-169.87847,59.32947,-169.86571,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,61,2,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Female,1660,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14699,201501,94,145,59.3243,-173.16511,59.35079,-173.16874,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,36,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Male,1442,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14700,201501,94,146,59.48089,-173.50303,59.50598,-173.51129,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,101,103,65,0,10115,Greenland turbot,Reinhardtius hippoglossoides,510,Male,1090,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14700,201501,94,146,59.48089,-173.50303,59.50598,-173.51129,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,101,103,54,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Female,1322,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14705,201501,94,153,59.9928,-173.93871,60.01431,-173.96422,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,94,0,10115,Greenland turbot,Reinhardtius hippoglossoides,410,Female,572,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16942,201701,162,128,60.15515,-174.37709,60.17339,-174.3452,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,23,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Male,690,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14537,201501,162,159,59.49089,-172.85493,59.50353,-172.89995,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,92,94,27,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Male,700,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14538,201501,162,160,59.66297,-173.26573,59.6703,-173.218,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,29,0,10115,Greenland turbot,Reinhardtius hippoglossoides,100,Unknown,4,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14539,201501,162,161,59.66673,-172.58526,59.67119,-172.53575,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,83,85,33,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Female,794,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-727,-19437,201901,162,159,59.82322,-173.57257,59.84016,-173.53203,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,16,0,10115,Greenland turbot,Reinhardtius hippoglossoides,730,Female,3390,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15623,201601,94,140,59.67063,-172.53383,59.66815,-172.5839,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,83,85,38,0,10115,Greenland turbot,Reinhardtius hippoglossoides,480,Female,892,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15639,201601,94,142,59.49043,-173.48431,59.5066,-173.52481,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,100,102,41,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,1984,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15640,201601,94,143,59.6575,-173.25711,59.67584,-173.22176,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,47,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1290,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15662,201601,94,152,59.98689,-173.92622,60.01079,-173.94523,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,65,0,10115,Greenland turbot,Reinhardtius hippoglossoides,480,Male,874,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16938,201701,162,124,59.48976,-173.48708,59.50514,-173.52517,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,100,102,6,0,10115,Greenland turbot,Reinhardtius hippoglossoides,640,Female,2690,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16938,201701,162,124,59.48976,-173.48708,59.50514,-173.52517,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,100,102,9,0,10115,Greenland turbot,Reinhardtius hippoglossoides,650,Female,2860,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16938,201701,162,124,59.48976,-173.48708,59.50514,-173.52517,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,100,102,10,0,10115,Greenland turbot,Reinhardtius hippoglossoides,520,Female,1355,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16941,201701,162,127,59.98205,-173.92425,59.99897,-173.95968,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,17,0,10115,Greenland turbot,Reinhardtius hippoglossoides,680,Female,3165,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19217,201901,94,139,58.35032,-172.30375,58.32526,-172.29117,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,3,0,10115,Greenland turbot,Reinhardtius hippoglossoides,810,Female,5580,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14697,201501,94,143,58.66516,-173.00894,58.67882,-173.01312,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,31,0,10115,Greenland turbot,Reinhardtius hippoglossoides,850,Male,6000,29,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14697,201501,94,143,58.66516,-173.00894,58.67882,-173.01312,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,32,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Male,1832,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14698,201501,94,144,58.9871,-173.08721,59.00112,-173.09093,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,35,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Female,1610,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14728,201501,94,174,60.67342,-175.45615,60.64836,-175.44153,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,135,0,10115,Greenland turbot,Reinhardtius hippoglossoides,190,Male,40,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-697,-14729,201501,94,175,60.34633,-175.39716,60.32083,-175.37735,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,139,0,10115,Greenland turbot,Reinhardtius hippoglossoides,830,Female,7000,15,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14731,201501,94,177,60.01234,-175.26984,59.98621,-175.26279,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,155,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Female,598,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14731,201501,94,177,60.01234,-175.26984,59.98621,-175.26279,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,157,0,10115,Greenland turbot,Reinhardtius hippoglossoides,400,Female,482,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17009,201701,162,146,60.35919,-175.37941,60.33408,-175.37364,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,109,111,60,0,10115,Greenland turbot,Reinhardtius hippoglossoides,690,Female,3020,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17010,201701,162,147,60.0198,-175.26008,59.99409,-175.25053,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,117,65,0,10115,Greenland turbot,Reinhardtius hippoglossoides,680,Female,3115,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17010,201701,162,147,60.0198,-175.26008,59.99409,-175.25053,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,117,67,0,10115,Greenland turbot,Reinhardtius hippoglossoides,290,Female,150,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17011,201701,162,148,59.67435,-175.1404,59.65096,-175.12621,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,123,125,69,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Female,495,4,,,,6,1,3,16-Oct-20
EBS_SHELF,2017,-711,-17024,201701,162,161,59.98929,-177.25467,60.01403,-177.26654,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,135,137,75,0,10115,Greenland turbot,Reinhardtius hippoglossoides,830,Female,5165,15,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17026,201701,162,163,60.66254,-177.47641,60.6627,-177.52608,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,145,147,81,0,10115,Greenland turbot,Reinhardtius hippoglossoides,590,Male,1715,14,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14535,201501,162,157,58.32782,-172.29541,58.35212,-172.30718,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,24,0,10115,Greenland turbot,Reinhardtius hippoglossoides,490,Male,898,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14742,201501,162,196,60.66776,-176.2238,60.66203,-176.17461,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,187,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Female,606,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14744,201501,162,198,60.02652,-175.93584,60.00083,-175.9422,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,126,128,209,0,10115,Greenland turbot,Reinhardtius hippoglossoides,270,Female,134,3,,,,6,1,3,16-Oct-20
